Ticker,Name,Exchange,Category Name,Country
HYPERSOFT.BO,HYPERSOFT TECHNOLOGIES LIMITED,BSE,,India
HYDROSBBPH.BO,HYDRO S&S*,BSE,,India
INDSILHYD.BO,Indsil Hydro Power and Manganese Ltd.,BSE,,India
TRELCHE-B.BO,TECIL CHEMICALS & HYDRO POWER,BSE,,India
IAG.BO,IAG COMPANY LTD.,BSE,,India
IBINFO.BO,IB Infotech Enterprises Limited,BSE,,India
IBULHSGFIN-EQ.NS,INDIABULLS HOUSING INR2,NSI,,India
IBVENTURES-EQ.NS,INDIABULLS VENTURE INR2,NSI,,India
IBWSL.BO,SORIL HOLDINGS AND VENTURES LIM,BSE,,India
IBVENTURES.NS,Indiabulls Ventures Limited,NSI,Investment Brokerage - National,India
IBVENTURES.BO,INDIABULLS VENTURES LTD.,BSE,,India
ICICIBANK-EQ.NS,ICICI BANK LIMITED,NSI,,India
ICRA.BO,ICRA Limited,BSE,,India
ICNX100-EQ.NS,ICICI PRUDENTIAL A ICICI PRUDEN,NSI,,India
INIFTY-EQ.NS,ICICI PRUDENTIAL A NIFTY,NSI,,India
HOVBBPH.BO,HOV SERV ICES*,BSE,,India
ICSA.BO,ICSA (INDIA) LTD.,BSE,,India
ICSA-EQ.NS,ICSA (INDIA) LIMITED,NSI,,India
ICVLSTEELS.BO,SUPREMEX SHINE STEELS LTD,BSE,,India
ICIBBPH.BO,ICI INDIA,BSE,,India
IPRU2317-MF.NS,ICICI PRUDENTIAL A 73 830D J RE,NSI,,India
ICIL.BO,INDO COUNT INDUSTRIES LTD.,BSE,,India
ICICIBANK.BO,ICICI Bank Ltd.,BSE,,India
ICRA.NS,ICRA Limited,NSI,Investment Brokerage - National,India
ICRA6.BO,ICRA6.BO,BSE,,India
ICL.BO,Indo Cotspin Limited,BSE,,India
ISENSEX.NS,ICICI PRUDENTIAL A ICICI PRUDEN,NSI,,India
ICSILBBPH.BO,ICSIL*,BSE,,India
ICCON.BO,ICCON OIL & SPECIALITIES LTD.,BSE,,India
ICDSLTD.BO,ICDS LTD.,BSE,,India
ICICIBANK6.BO,ICICIBANK6.BO,BSE,,India
ICSL.BO,Integrated Capital Services Lt,BSE,,India
IPRU-8484-MF.NS,ICICIPRAMC - IPRU-8484,NSI,,India
ICSA.NS,ICSA (India) Limited,NSI,Technical & System Software,India
IDFC.NS,IDFC Limited,NSI,Credit Services,India
IDFC.BO,IDFC Limited,BSE,,India
SOFTBPO.BO,IDream Film Infrastructure Company Ltd,BSE,,India
IDBI-EQ.NS,IDBI BANK LIMITED,NSI,,India
IDI.BO,IDI LTD.,BSE,,India
IDFC6.BO,IDFC6.BO,BSE,,India
IDFC-IL.NS,IDFC LIMITED INR10,NSI,,India
IDFCBANK-EQ.NS,IDFC BANK LTD INR10,NSI,,India
IDEAOPT.BO,IDEAL TEXBUILD LIMITED,BSE,,India
IDEALCAR.BO,IDEAL CARPETS LTD.,BSE,,India
IDHOTIN.BO,IDEAL HOTELS & INDUSTRIES LTD.,BSE,,India
IDFCBANK-BE.NS,IDFC Bank Limited,NSI,,India
IFCI.NS,IFCI Limited,NSI,Credit Services,India
IFBIND.NS,IFB Industries Limited,NSI,Diversified Machinery,India
IFGLREFRAC.BO,IFGL REFRACTORIES LTD.,BSE,,India
IFINSEC.BO,INDIA FINSEC LTD.,BSE,,India
IFCI.BO,IFCI Limited,BSE,,India
IFGLREFRAC.NS,IFGL Refractories Limited,NSI,General Building Materials,India
IFLPROMOT.BO,IFL Promoters Limited,BSE,,India
IFSLLTD.BO,IFSL LTD.,BSE,,India
IFBIND.BO,IFB Industries Ltd.,BSE,,India
IFCI-EQ.NS,IFCI LIMITED,NSI,,India
IGPL.BO,I G PETROCHEMICALS LTD.,BSE,,India
IGARASHI.BO,IGARASHI MOTORS INDIA LTD.,BSE,,India
IGARASHI.NS,Igarashi Motors India Limited,NSI,Auto Parts,India
IGPL-EQ.NS,IG PETROCHEMICALS LIMITED,NSI,,India
IGPL.NS,I G Petrochemicals Limited,NSI,Specialty Chemicals,India
IITL.NS,Industrial Investment Trust Limited,NSI,Credit Services,India
IITL.BO,Industrial Investment Trust Limited,BSE,,India
IIFL.BO,IIFL HOLDINGS LIMITED,BSE,,India
IIFL-EQ.NS,IIFL HOLDINGS LTD INR2,NSI,,India
IIFL.NS,IIFL Holdings Limited,NSI,Investment Brokerage - National,India
IIFLBBPH.BO,IIFL*,BSE,,India
IITLPROJ.BO,IITL PROJECTS LIMITED,BSE,,India
IITL-EQ.NS,INDUSTRIAL INVESTMENT TRUST LIM,NSI,,India
IIFL6.BO,IIFL6.BO,BSE,,India
IKFTECH.BO,IKF Technologies Ltd.,BSE,,India
IKAB.BO,Ikab Securities & Investment Limited,BSE,,India
IVC-EQ.NS,IL&FS INVESTMENT MANAGERS LIMIT,NSI,,India
IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,NSI,General Contractors,India
IL&FSTRAN.NS,IL&FS Transportation Networks Limited,NSI,,India
IVC.NS,IL&FS Investment Managers Limited,NSI,Asset Management,India
IL&FSTRANS.NS,IL&FS Transportation Networks Limited,NSI,Heavy Construction,India
IL&FSTRANS.BO,IL&FS TRANSPORTATION NETWORKS,BSE,,India
IVC.BO,IL&FS INVESTMENT MANAGERS LTD.,BSE,,India
INDLMETER.BO,IMP POWERS LTD.,BSE,,India
SHIVAGR.BO,Shivagrico Implements Ltd.,BSE,,India
SANIM.BO,SANYO IMPEX LTD.,BSE,,India
RAVRAJI.BO,RAVRAJ IMPEX LTD.,BSE,,India
MAHAV.BO,Mahavir Impex Ltd.,BSE,,India
IMCAP.BO,IM+ CAPITALS LIMITED,BSE,,India
CHOKSI.BO,Choksi Imaging Ltd.,BSE,,India
SIIL-SM.NS,SUPREME (INDIA) IM INR10,NSI,,India
INDLMETER.NS,IMP Powers Limited,NSI,Diversified Machinery,India
IMCFINA.BO,IMC FINANCE LTD.,BSE,,India
SHIVKAMAL.BO,Shivkamal Impex Limited,BSE,,India
SCANDENT.BO,SCANDENT IMAGING LIMITED,BSE,,India
IOSYSTEM.BO,IO System Limited,BSE,,India
IOB.NS,Indian Overseas Bank,NSI,Money Center Banks,India
IOC.NS,Indian Oil Corporation Limited,NSI,Oil & Gas Refining & Marketing,India
IOLN6.BO,IOLN6.BO,BSE,,India
IOLN.BO,IOL NETCOM LTD.,BSE,,India
IOB4.BO,IOB4.BO,BSE,,India
IPCALAB.BO,Ipca Laboratories Limited,BSE,,India
IPRINGLTD.BO,IP RINGS LTD.,BSE,,India
IPCALABBBPH.BO,IPCA LAB*,BSE,,India
IPCALAB-IL.NS,IPCA LABORATORIES INR2,NSI,,India
IPCALAB-EQ.NS,IPCA LABORATORIES LIMITED,NSI,,India
IPCALAB.NS,Ipca Laboratories Limited,NSI,Drugs - Generic,India
IPAPPM.NS,International Paper APPM Limited,NSI,Paper & Paper Products,India
IPOWER.BO,I Power Solutions India Ltd,BSE,,India
IQINF.BO,IQ INFOTECH LTD.,BSE,,India
TATASPONGE.BO,Tata Sponge Iron Limited,BSE,,India
TATASPONGE-EQ.NS,TATA SPONGE IRON INR10,NSI,,India
SUNFLAG.BO,SUNFLAG IRON & STEEL CO.LTD.,BSE,,India
ORISSASP.BO,Orissa Sponge Iron And Steel Limited,BSE,,India
IRISMEDIA.BO,IRIS MEDIAWORKS LTD.,BSE,,India
$USIRO52.BO,USHA IRON &F,BSE,,India
PITTSIRON.BO,PITTSBURGH IRON & STEELS LTD.,BSE,,India
JISLJALEQS.BO,JAIN IRRIGATION SYSTEMS LTD.,BSE,,India
IRB4.BO,IRB4.BO,BSE,,India
KUSIS.BO,KUSUM IRON & STEEL LTD.,BSE,,India
TATASPONGE.NS,Tata Sponge Iron Limited,NSI,Steel & Iron,India
RUNGTAIR.BO,Rungta Irrigation Limited,BSE,,India
JISLJALEQS-EQ.NS,JAIN IRRIGATION INR2,NSI,,India
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,NSI,Steel & Iron,India
MOVILEX.BO,MOVILEX IRRIGATION LTD.,BSE,,India
ISTLTD.BO,IST Limited,BSE,,India
SMLISUZU.BO,SML ISUZU LIMITED,BSE,,India
ISTRNETWK.BO,ISTREET NETWORK LIMITED,BSE,,India
ISFT-BE.NS,ISFT-BE.NS,NSI,,India
ISMTLTD.NS,ISMT Limited,NSI,Steel & Iron,India
ISHMS.BO,ISHWAR MEDICAL SERVICES LTD.,BSE,,India
ISHWATR.BO,ISHWARSHAKTI HOLDINGS & TRADER,BSE,,India
ISPATPROF.BO,ISPAT PROFILES INDIA LTD.,BSE,,India
ISPLIND.BO,ISPL INDUSTRIES LTD.,BSE,,India
ISFT.NS,IntraSoft Technologies Limited,NSI,Internet Information Providers,India
ISLCONSUL.BO,ISL CONSULTING LTD.,BSE,,India
ISGECBBPH.BO,ISGECBBPH,BSE,,India
SNGHLSW-B.BO,SINGHAL SWAROOP ISPAT LTD.,BSE,,India
$THISP42.BO,THAPAR ISPAT,BSE,,India
MONNETISPA6.BO,MONNETISPA6.BO,BSE,,India
$THAPA41.BO,THAPAR ISP-B,BSE,,India
SATHAISPAT-EQ.NS,SATHAVAHANA ISPAT LIMITED,NSI,,India
RATHISPA.BO,RATHI ISPAT LTD.,BSE,,India
SMLISUZU.NS,SML Isuzu Limited,NSI,Auto Manufacturers - Major,India
SATHAISPAT.BO,SATHAVAHANA ISPAT LTD.,BSE,,India
SATHAISPAT.NS,Sathavahana Ispat Limited,NSI,Steel & Iron,India
SHRDAIS.BO,Sharda Ispat Limited,BSE,,India
ISMTLTD-EQ.NS,ISMT LTD INR5,NSI,,India
ADITYA.BO,Aditya Ispat Ltd.,BSE,,India
ISFL.BO,ISF LIMITED,BSE,,India
ISFT.BO,Intrasoft Technologies Ltd.,BSE,,India
ISMTLTD.BO,ISMT LTD.,BSE,,India
LORDSHOTL.BO,LORDS ISHWAR HOTELS LIMITED,BSE,,India
$THAPA42.BO,THAPAR IS-BP,BSE,,India
USHAISPAT.BO,USHAISPAT.BO,BSE,,India
SOUISPAT.NS,SOUTHERN ISPAT & ENGY LTD INR10,NSI,,India
THPRISP-B.BO,THAPAR ISPAT LTD.,BSE,,India
ITI.BO,ITI Limited,BSE,,India
ITC.NS,ITC Limited,NSI,"Tobacco Products, Other",India
ITC.BO,ITC Limited,BSE,,India
PILIND-EQ.NS,PILIND-EQ.NS,NSI,,India
PILITA-EQ.NS,PIL ITALICA LIFEST INR1,NSI,,India
ITC4.BO,ITC4.BO,BSE,,India
PILIND.NS,PIL Italica Lifestyle Limited,NSI,,India
ITIL.BO,INFORMATION TECHNOLOGIES (INDI,BSE,,India
ITL.BO,ITL Industries Limited,BSE,,India
ITI.NS,ITI Limited,NSI,Communication Equipment,India
PILITA.NS,PIL ITALICA LIFESTYLE LIMITED,NSI,Home Furnishings & Fixtures,India
PSITINFRA.BO,PS IT INFRASTRUCTURE & SERVICE,BSE,,India
PILITA.BO,Pil Italica Lifestyle Limited,BSE,,India
ITDC.BO,INDIA TOURISM DEVELOPMENT CORP,BSE,,India
ITC-EQ.NS,ITC LIMITED,NSI,,India
IVRCLINFRA.NS,IVRCL Limited,NSI,General Contractors,India
IVRCLINFRA-EQ.NS,IVRCL LIMITED,NSI,,India
IVP.NS,IVP Limited,NSI,Specialty Chemicals,India
IVP.BO,IVP Ltd.,BSE,,India
IVEE.BO,Vivanza Biosciences Limited,BSE,,India
IVRCLINFRA.BO,IVRCL Limited,BSE,,India
IZMO-EQ.NS,IZMO LIMITED INR10,NSI,,India
IZMO.NS,IZMO Limited,NSI,Information Technology Services,India
IZMO.BO,IZMO Limited,BSE,,India
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
JAINMARMO.BO,Jain Marmo Industries Ltd.,BSE,,India
JAINSTUDIO.BO,JAIN STUDIOS LTD.,BSE,,India
JAINSTUDIO-BE.NS,JAIN STUDIOS LTD,NSI,,India
JAINCO.BO,Jainco Projects (India) Limited,BSE,,India
JAGAJITIND.BO,JAGATJIT INDUSTRIES LTD.,BSE,,India
JAYNECOIND.BO,JAYASWAL NECO INDUSTRIES LTD.,BSE,,India
SREEJAYA.BO,Sree Jayalakshmi Autospin Ltd,BSE,,India
JAYSHREETEA.BO,Jay Shree Tea & Industries Ltd.,BSE,,India
JAIDIND.BO,JAIDKA INDUSTRIES LTD.,BSE,,India
JAINSTUDIO.NS,Jain Studios Limited,NSI,Broadcasting - TV,India
JAYNECOIND.NS,Jayaswal Neco Industries Limited,NSI,Steel & Iron,India
MAAJTL.BO,MAA JAGDAMBE TRADELINKS LIMITE,BSE,,India
JAICORPLTD.BO,JAI CORP LTD.,BSE,,India
JAGANLAM.BO,Jagan Lamps Ltd.,BSE,,India
JAYSREETEA-EQ.NS,JAYSHREE TEA INR5,NSI,,India
JAGRAN.BO,Jagran Prakashan Ltd,BSE,,India
JAVNTPR.BO,Jayavant Products Limited,BSE,,India
JAIHINDPRO.BO,JAIHIND PROJECTS LTD.,BSE,,India
JASCH.BO,Jasch Industries Ltd.,BSE,,India
JAMNAAUTO.BO,JAMNA AUTO INDUSTRIES LTD.,BSE,,India
JAIPAN.BO,Jaipan Industries Ltd,BSE,,India
SHRJAGP.BO,Shri Jagdamba Polymers Ltd.,BSE,,India
JAICORPLTD-EQ.NS,JAI CORP LIMITED,NSI,,India
JPPOWER6.BO,JPPOWER6.BO,BSE,,India
JAGJANANI.BO,Jagjanani Textiles Ltd.,BSE,,India
SRJTC.BO,SRI JAYALAKSHMI SPINNING MILLS,BSE,,India
JAINSTUDIO-EQ.NS,JAIN STUDIOS INR10,NSI,,India
JAYSREETEA.NS,JAYSHREE TEA INR5,NSI,,India
JAUSPOL.BO,Jauss Polymers Limited,BSE,,India
JACKSON.BO,JACKSON INVESTMENTS LTD,BSE,,India
J&KBANK.BO,JAMMU & KASHMIR BANK LTD.,BSE,,India
JAMSHRI.BO,The Jamshri Ranjitsinghji Spinning and Weaving Mills Company Limited,BSE,,India
JALPAC.BO,JALPAC INDIA LTD.,BSE,,India
JPINFRATEC.NS,Jaypee Infratech Limited,NSI,Heavy Construction,India
JAYCH.BO,Jayshree Chemicals Ltd.,BSE,,India
JAYMAHESH.BO,JAY MAHESH INFRAVENTURES LTD.,BSE,,India
JBMA-EQ.NS,JBM AUTO LTD INR5,NSI,,India
JBCHEPHARM.NS,J. B. Chemicals & Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
JBCHEPHARM-EQ.NS,JB CHEMICALS & PHARMACEUTICALS,NSI,,India
JBCHEPHARM.BO,J.B.CHEMICALS & PHARMACEUTICAL,BSE,,India
JBFIND6.BO,JBFIND6.BO,BSE,,India
JBFINDBBPH.BO,JBFIND*,BSE,,India
JBMA.BO,JBM Auto Limited,BSE,,India
JBMA.NS,JBM Auto Limited,NSI,Auto Parts,India
JCLLITD.BO,JCL LTD.,BSE,,India
JDORGOCHEM.BO,JD ORGOCHEM LTD.,BSE,,India
PJL.BO,Patdiam Jewellery Limited,BSE,,India
RJL.NS,Renaissance Jewellery Limited,NSI,Jewelry Stores,India
JEYPORE.BO,Jeypore Sugar Company Ltd.,BSE,,India
THANGAMAYL-EQ.NS,THANGAMAYIL JEWELL INR10,NSI,,India
JENSONICOL.NS,Jenson & Nicholson (India) Limited,NSI,General Building Materials,India
THANGAMAYL.BO,THANGAMAYIL JEWELLERY LTD,BSE,,India
JENSONICOL-EQ.NS,JENSON & NICHOLSON INR2,NSI,,India
RJL.BO,Renaissance Jewellery Ltd.,BSE,,India
JEMINDU.BO,JEM INDUSTRIES LTD.,BSE,,India
UDAYJEW.BO,Uday Jewellery Industries Limi,BSE,,India
ENCHANTE.BO,ENCHANTE JEWELLERY LTD.,BSE,,India
THANGAMAYL.NS,Thangamayil Jewellery Limited,NSI,Jewelry Stores,India
SHUKJEW.BO,Shukra Jewellery Limited,BSE,,India
TARAJEWELS.BO,TARA JEWELS LTD.,BSE,,India
JEYPORE.NS,Jeypore Sugar Company Ltd.,NSI,,India
JFLABS.BO,JFLABS.BO,BSE,,India
JHS.NS,JHS Svendgaard Laboratories Limited,NSI,Personal Products,India
JHS-EQ.NS,JHS SVEND. LAB. LTD,NSI,,India
JHS-BZ.NS,JHS SVEND. LAB. LTD,NSI,,India
JHAGCOP.BO,JHAGADIA COPPER LTD.,BSE,,India
JHS.BO,JHS Svendgaard Laboratories Ltd.,BSE,,India
JINDCOT.BO,JINDAL COTEX LTD.,BSE,,India
JSLHISAR.NS,Jindal Stainless (Hisar) Limited,NSI,Steel & Iron,India
JINDALSTEL-EQ.NS,JINDAL STEEL & PWR INR1.00,NSI,,India
JSLHISAR.BO,Jindal Stainless (Hisar) Limit,BSE,,India
JINDCAP.BO,Jindal Capital Ltd.,BSE,,India
JIKIND.NS,JIK Industries Limited,NSI,Home Furnishings & Fixtures,India
JINDALSTEL4.BO,JINDALSTEL4.BO,BSE,,India
JINDALSTEL.NS,Jindal Steel & Power Limited,NSI,Steel & Iron,India
JINDALPOLY.NS,Jindal Poly Films Limited,NSI,Specialty Chemicals,India
JINDALSAW-EQ.NS,JINDAL SAW LTD INR2(DEMAT),NSI,,India
JINDALPOLY-EQ.NS,JINDAL POLY FILMS LIMITED,NSI,,India
JINDLPOBBPH.BO,JINDAL POLY*,BSE,,India
JSL.NS,Jindal Stainless Limited,NSI,Steel & Iron,India
JSL-BE.NS,JINDAL STAINLESS INR2,NSI,,India
JJFINCOR.BO,JJ Finance Corporation Ltd,BSE,,India
JKPHARMA.BO,J.K.PHARMACHEM LTD.,BSE,,India
JKCEMENT.BO,J.K.CEMENT LTD.,BSE,,India
JSHL.BO,JLA Infraville Shoppers Limite,BSE,,India
JMFINANCIL.BO,JM FINANCIAL LTD.,BSE,,India
JMTAUTOLTD.NS,JMT Auto Limited,NSI,Auto Parts,India
JMFINANCIL6.BO,JMFINANCIL6.BO,BSE,,India
JMTAUTOLTD.BO,JMT AUTO LTD.,BSE,,India
JMGCORP.BO,JMG Corporation Limited,BSE,,India
JMCPROJECT.NS,JMC Projects (India) Limited,NSI,General Contractors,India
JOINDRE.BO,Joindre Capital Services Ltd.,BSE,,India
JOLYPLS.BO,Jolly Plastic Industries Ltd.,BSE,,India
JOLYMER.BO,JOLLY MERCHANDISE LTD.,BSE,,India
JOCIL.NS,Jocil Limited,NSI,Chemicals - Major Diversified,India
JOONKTOLL.BO,Joonktollee Tea & Industries Limited,BSE,,India
JOGENG.BO,JOG ENGINEERING LTD.,BSE,,India
JPTRLES.BO,JUPITER INDUSTRIES & LEASING L,BSE,,India
JRFOODS.BO,JR Foods Ltd.,BSE,,India
JRIIIL.BO,JRI INDUSTRIES & INFRASTRUCTUR,BSE,,India
JSWHL.BO,JSW Holdings Limited,BSE,,India
JSWENERGY6.BO,JSWENERGY6.BO,BSE,,India
JSWSTEEL6.BO,JSWSTEEL6.BO,BSE,,India
JSLINDL.BO,JSL INDUSTRIES LTD.,BSE,,India
JSPLBBPH.BO,JSPL*,BSE,,India
JUBLINDS.BO,JUBILANT INDUSTRIES LTD.,BSE,,India
LUDLOWJUT.BO,Ludlow Jute & Specialities Ltd.,BSE,,India
JUBILANT.BO,JUBILANT LIFE SCIENCES LIMITED,BSE,,India
TOBUENT.BO,Justride Enterprises Limited,BSE,,India
JYOTHI.BO,JYOTHI INFRAVENTURES LTD.,BSE,,India
JYOTHYLAB.BO,Jyothy Laboratories Limited,BSE,,India
JYOTIOVR.BO,Jyoti Overseas Ltd,BSE,,India
JYOTISTRUC.NS,Jyoti Structures Limited,NSI,Electric Utilities,India
JYOTISTRUC.BO,JYOTI STRUCTURES LTD.,BSE,,India
KALINDEE6.BO,KALINDEE6.BO,BSE,,India
KANCHI.BO,Kanchi Karpooram Ltd.,BSE,,India
KAMATHOTEL.BO,KAMAT HOTELS (INDIA) LTD.,BSE,,India
KARTKIN.BO,KARTIK INVESTMENTS TRUST LTD.,BSE,,India
KAMDHENU.NS,Kamdhenu Limited,NSI,Steel & Iron,India
KCL.BO,Kabra Commercial Limited,BSE,,India
KALPATPOWR.NS,Kalpataru Power Transmission Limited,NSI,Electric Utilities,India
KARAFIN.BO,KARAN FINANCE LTD.,BSE,,India
KCSL.BO,KARNIMATA COLD STORAGE LTD,BSE,,India
KSCL-IL.NS,KAVERI SEED COMPAN INR2,NSI,,India
KAVITIND.BO,KAVIT INDUSTRIES LIMITED,BSE,,India
KAMAOVR.BO,KAMAL OVERSEAS LTD.,BSE,,India
KAMAHOLD.BO,KAMA HOLDINGS LIMITED,BSE,,India
KARURKCP.BO,KARUR K.C.P.PACKKAGINGS LTD.,BSE,,India
KANANIIND.NS,Kanani Industries Limited,NSI,"Recreational Goods, Other",India
KAKTEX.BO,Kakatiya Textiles Ltd.,BSE,,India
KANSAINER-EQ.NS,KANSAI NEROLAC PAINTS LIMITED,NSI,,India
KAUSHALYA.BO,Kaushalya Infrastructure Development Corporation Limited,BSE,,India
KAVVERITEL-EQ.NS,KAVVERI TELECOM PR INR10,NSI,,India
KAMRLAB.BO,Kamron Laboratories Ltd.,BSE,,India
KALECONBBPH.BO,KALECONSUL*,BSE,,India
KALPATPOWR.BO,KALPATARU POWER TRANSMISSION L,BSE,,India
KANCHAN.BO,KANCHAN INTERNATIONAL LTD.,BSE,,India
KIL.NS,Kamdhenu Limited,NSI,,India
PERIATEA-BE.NS,PERIATEA-BE.NS,NSI,,India
STRLKAL.BO,STERLING KALKSAND BRICKS LTD.,BSE,,India
KALPAPER.BO,Kalptaru Papers Ltd,BSE,,India
KAYA-EQ.NS,KAYA LIMITED INR10,NSI,,India
KSL-EQ.NS,KALYANI STEELS LIMITED,NSI,,India
KAYA.BO,Kaya Limited,BSE,,India
KALPACOMME.BO,Kalpa Commercial Limited,BSE,,India
KICL.BO,KALYANI INVESTMENT COMPANY LTD,BSE,,India
KANSAFB.BO,KANSAL FIBRES LTD.,BSE,,India
PERIATEA.NS,Peria Karamalai Tea & Produce Co. Ltd.,NSI,,India
KAPRIPH.BO,KAPRINAS PHARMACEUTICALS & CHE,BSE,,India
SHKALYN.BO,SHRI KALYAN HOLDINGS LTD.,BSE,,India
KTKBANK6.BO,KTKBANK6.BO,BSE,,India
KAYA-BE.NS,Kaya Limited,NSI,,India
KARANWO.BO,Manor Estates and Industries Limited,BSE,,India
KAJALSY.BO,KAJAL SYNTHETICS & SILK MILLS,BSE,,India
KANPRPLA.BO,Kanpur Plastipack Ltd,BSE,,India
KANSHST.BO,Kanishk Steel Industries Ltd.,BSE,,India
KSCL-EQ.NS,KAVERI SEED COMPANY LIMITED,NSI,,India
KABSON.BO,Kabsons Industries Limited,BSE,,India
KALPVIND.BO,KALPAVRIKSHA INDUSTRIES LTD.,BSE,,India
KAMATHOTEL.NS,Kamat Hotels (India) Limited,NSI,Lodging,India
KANORIABBPH.BO,KANORIA*,BSE,,India
KARMAENG.BO,KARMA ENERGY LTD.,BSE,,India
KALINDEE.BO,KALINDEE RAIL NIRMAN (ENGINEER,BSE,,India
KANANIIND-EQ.NS,KANANI INDUSTRIES LIMITED,NSI,,India
KALINDEE-EQ.NS,KALINDEE RAIL NIRMAN (ENGINEERS,NSI,,India
MKEL.BO,MATRA KAUSHAL ENTERPRISE LIMIT,BSE,,India
KAMATHOTEL-EQ.NS,KAMAT HOTELS (I) LIMITED,NSI,,India
KAMANWALA.BO,Kamanwala Housing Construction Limited.,BSE,,India
KARURVYSYA.NS,The Karur Vysya Bank Limited,NSI,Money Center Banks,India
KACHCHH.BO,Kachchh Minerals Ltd.,BSE,,India
KAYA.NS,Kaya Limited,NSI,Personal Products,India
KARURVYSYA.BO,KARUR VYSYA BANK LTD.,BSE,,India
KAYPOWR.BO,Kay Power And Paper Limited,BSE,,India
KANCOENT.BO,Kanco Enterprises Ltd.,BSE,,India
KAASHYAP.BO,KAASHYAP TECHNOLOGIES LTD.,BSE,,India
KANIKAIN.BO,Kanika Infrastructure & Power Ltd.,BSE,,India
KACL.BO,KAISER CORPORATION LIMITED,BSE,,India
KIL.BO,Kamdhenu Limited,BSE,,India
PKTEA-EQ.NS,PERIA KARAMALAI TE INR10,NSI,,India
MEUSEKARA.BO,MEUSE KARA & SUNGRACE MAFATLAL,BSE,,India
KANORICHEM.BO,KANORIA CHEMICALS & INDUSTRIES,BSE,,India
KANOPLA.BO,KANORIA PLASCHEM LTD.,BSE,,India
KAVVERITEL.BO,KAVVERI TELECOM PRODUCTS LTD.,BSE,,India
KALINDEE.NS,Kalindee Rail Nirman (Engineers) Limited,NSI,,India
KALLAM.BO,Kallam Spinning Mills Ltd.,BSE,,India
KTKBANK.NS,The Karnataka Bank Limited,NSI,Money Center Banks,India
KANCOTEA.BO,KANCO TEA & INDUSTRIES LTD.,BSE,,India
KANANIIND.BO,Kanani Industries Ltd,BSE,,India
KAMDHENU.BO,Kamdhenu Limited,BSE,,India
KSL.BO,KALYANI STEELS LTD.,BSE,,India
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,NSI,Farm Products,India
KAUSHALYA-EQ.NS,KAUSHALYA INFRASTRUCTURE DEVELO,NSI,,India
KAYEL.BO,Kayel Securities Ltd.,BSE,,India
KARMA.BO,KARMA INDUSTRIES LTD.,BSE,,India
KAPPH.BO,Kappac Pharma Ltd.,BSE,,India
KAMAR.BO,KAMAR CHEMICALS & INDUSTRIES L,BSE,,India
KAPASHI.BO,KAPASHI COMMERCIALS LTD.,BSE,,India
KAPILRAJ.BO,Kapil Raj Finance Ltd.,BSE,,India
KANSAINER.BO,KANSAI NEROLAC PAINTS LTD.,BSE,,India
KANDHAR.BO,KANDHARI RUBBERS LTD.,BSE,,India
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,NSI,Chemicals - Major Diversified,India
SATALMS.BO,SAATAL KATTHA & CHEMICALS LTD.,BSE,,India
KICL.NS,Kalyani Investment Company Limited,NSI,Asset Management,India
KAVVERITEL.NS,Kavveri Telecom Products Limited,NSI,Communication Equipment,India
KAMALAT.BO,KAMALA TEA CO.LTD.,BSE,,India
KARTAVYA.BO,KARTAVYA.BO,BSE,,India
KREMSPN.BO,KAREEMS SPUN SILK LTD.,BSE,,India
KAPILCO.BO,Kapil Cotex Ltd.,BSE,,India
KAUSAMBI.BO,KAUSAMBI VANIJYA LTD,BSE,,India
KBSINDIA.BO,KBS INDIA LIMITED,BSE,,India
KCP.NS,The KCP Limited,NSI,Diversified Machinery,India
KCLINFRA.BO,KCL Infra Projects Limited,BSE,,India
KCCLPLASTC.BO,KCCL PLASTIC LTD.,BSE,,India
KCTXL-B1.BO,K.C.TEXTILES LTD.,BSE,,India
KCPSUGIND.BO,KCP Sugar & Industries Corp Ltd.,BSE,,India
KDML.BO,Khemani Distributors & Marketi,BSE,,India
KDDL.NS,KDDL Limited,NSI,Jewelry Stores,India
KEC.BO,KEC INTERNATIONAL LTD.,BSE,,India
KEWIND.BO,Kew Industries Ltd.,BSE,,India
KEYCORPSER-EQ.NS,KEYNOTE CORPORATE SERVICES LIMI,NSI,,India
KESORAMIND6.BO,KESORAMIND6.BO,BSE,,India
KESARPE.BO,Kesar Petroproducts Limited,BSE,,India
KEYCORPSER-BE.NS,KEYNOTECORPORATE,NSI,,India
KESORAMIND-BZ.NS,KESORAM INDUSTRIES LTD,NSI,,India
KTIL.BO,KESAR TERMINALS & INFRASTRUCTU,BSE,,India
KEC-EQ.NS,KEC INTERNATIONAL INR2,NSI,,India
KEMISTAR.BO,KEMISTAR CORPORATION LIMITED,BSE,,India
KEI.NS,KEI Industries Limited,NSI,Diversified Electronics,India
KEERTHI.BO,Keerthi Industries Limited,BSE,,India
KENFIN.BO,Ken Financial Services Ltd,BSE,,India
KESWASY.BO,KESWANI SYNTHETICS INDUSTRIES,BSE,,India
